,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
8389,75397,Super charger still down used up the 220v slow charger. Dealer is suppose to fix it.  ,1,0,0,0,0,0,0,1
6386,154317,Screen says unit not in service and both sides do not work now ,1,0,0,0,0,0,0,0
5252,181673,I'm the only one here. Merry Christmas everyone!,0,0,1,0,1,0,0,0
4376,203731,L3 working at 35kw with Tesla MS60,1,0,0,0,0,0,1,0
9351,56750,"Used left hand QC with ""guest"" Blink card (no credit card attached yet). Specified 80% charge, but it ended at 70% according to an external GID meter in LEAF. Ambient temp. ~78F.",1,0,0,0,0,1,1,1
4814,192266,2 of 3 still broken.  called them in last week.  cmon blink.,1,0,0,0,0,0,0,0
7306,125877,Cannot charge outside of dealer hours. ,0,0,0,0,1,0,0,1
6533,150427,level 3 working like normal.,1,0,0,0,0,0,0,0
6339,155450,Problem with the connection. Does not work ,1,0,0,0,0,0,0,0
3567,221922,"I'm going from 30% to 55%.  Enough to get me to Huntington Beach.  Why only 55%??? Because that's all I need to get to work.  Work has level 2 charging, so guess what?!? No need to go all the way to 80%.  Yet, as I arrive I wait for some dude to got to 90%.....  Come on man!!! 80% rule.  It's the morning and people need to get to work.  Don't be an ass and go past 80 if their are people waiting!!!!!",0,1,0,0,1,0,0,0
5140,184239,level 3 works great,1,0,0,0,0,0,0,0
4374,203766,Left STILL smashed.  Right screen dead.  I would think that this location would be a station that makes them money.  Not if it never works!,1,0,0,0,0,0,0,0
692,291988,Spots not marked as EV only so could be ICE'd. Get here earlier in the day if you can and you'll have better luck.,0,0,1,0,0,1,0,0
6226,157709,Thank you for supporting EVs by making this L2 charge available! I used it twice this week. Full 6.6kW charging my LEAF.,1,0,0,0,0,0,1,1
6594,149190,"Came in today on Sunday. The Park street entrance was closed, but entered on the other street after asking for a charge on the intercom. There was no need to call Chargepoint, even though I've never been here before. Had to call security to let me into the lobby to walk out, and reentered via lobby to drive away. Very few cars here today. Total cost for park and charge: $0 :)",0,0,1,1,0,1,0,0
3189,230152,Works great!  Thanks. ,1,0,0,0,0,0,0,0
4817,192222,One spot ICE'd,0,0,1,0,0,0,0,0
4897,189995,Saw a guy charging his electric wheelchair!,0,0,0,0,1,0,0,0
1907,262975,"Tesla said 2B was down.  Construction equipment blocked 3 stalls, sad because there are other places to park it.",1,0,1,0,0,0,0,0
6163,159211,K&K; need to share! Lol. _x1f618_,0,0,0,0,1,0,0,0
6775,145260,3rd floor Blink fake - plugged by Blue Fusion Energi. Those extra steps to walk must have really been worth it. 2nd floor Blink avaliable yeah. Blinks are on new pricing $0.49/kWh. I am going to top of Palomar Mtn so good value for the convenience.,0,0,1,1,0,0,0,1
4942,188579,"Did another test of starting a Greenlots DCFC session by PHONE CALL, without smartphone app or RFID card.  It took a minute or two to get a human but I did get one.  He had me plug in BEFORE he authorized, which was wrong but I went along with him, and it did not work.  Then we restarted, with him authorizing first, THEN I plugged in, and then it worked fine.  No signs yet of any construction outside the fence.",1,0,0,0,0,1,0,0
5454,176571,Charger does work. Both the roof & level 9 chargers are ChargePoint now and gave me the full 6.6kw on my LEAF. ,1,0,0,0,0,0,1,1
10089,41229,No empty spaces,0,0,1,0,0,0,0,0
1623,270624,The single working charger is also in free mode,0,0,1,1,0,0,0,0
383,300047,Will be sitting in my car for a bit then out and about with car at charger. ,0,0,0,0,1,0,0,0
9765,48474,working again!,1,0,0,0,0,0,0,0
7029,139448,"Tried three stations today. It looks like it's charging and stops two minutes later. No signs to explain anything. Worked on Saturday. Maybe it does not work when parking is free. Two Passats parked in the ev spots today, a Mazerati yesterday. No tickets",1,0,0,0,0,1,0,1
402,299432,Quick charging,1,0,0,0,0,0,0,0
7025,139493,"Yay, the DCQC is working now. Not bad, there are two quick chargers here and three level 2 chargers. ",1,0,1,0,0,0,0,0
5618,172216,Charging on thanksgiving.  Dealership closed but able to access charger,0,0,1,0,0,1,0,1
9830,46937,The charging cable would not feploy,1,0,0,0,0,0,0,0
6390,154175,"Still not working.  However,  I called technical support and said, they should have it back on in couple of days. ",1,0,0,0,0,0,0,0
9648,51019,can charge 80% when boardwalk service center hours. just outside service place on left. need a key to operate which u can get in service place.,1,0,0,0,0,1,0,0
8207,79318,Works great!,1,0,0,0,0,0,0,0
7125,137471,Perfectly located. Came 70 miles from Rochdale. GOM still showed 37 miles when I got here. Brattleboro next.,0,1,0,0,0,1,0,0
4441,202145,"Make two right turns when you enter the tight lot.  I charged for two hours today at 1 of the two chargepoint stations for free.
Store does not have free wifi or coffee cafe, so I chilled in whole foods using my wireless hotspot.  A tesla wanted to charge at the other chargepoint spot, but a gasoline VW was sitting there.  ",0,0,1,1,0,1,0,0
309,302331,"Every parking spot ICE'd, so I had to park on the grass. Do whatcha gotta, I guess.",0,0,1,0,0,0,0,0
2377,250716,"What a ripoff, free L1 on the other side of the highway at Turning Stone, free L2 chargers a few miles away.",0,0,0,1,0,0,0,0
5085,185290,Came to see a movie at about 2:45 pm. Both chargers occupied by Chevy volts. The black one was fully charged on our arrival.  Three hours later one volt was replaced with a gray Leaf but the fully charged black volt was still there taking up space for the Leaf in need.  Had to depart and head to Hendersonville where we barely made it to the downtown charger.  Please be considerate when charging and when your car is full move it so others in need can get some juice.,0,0,1,0,1,1,0,0
6235,157510,Gas vehicles parked in QCDC positions. ,0,0,1,0,0,0,0,0
9639,51218,"The folks here were delighted to have us charge our Tesla. They even took pictures of the car. We were invited in to their customer lounge, coffee, tv, newspapers and restrooms. The charger is conveniently  located directly in front of the showroom. ",1,0,0,0,0,1,0,1
6455,152093,They turned off two of the outlets. They say the remaining one is going away soon too. ,0,0,1,0,1,0,0,0
507,296708,"Charger for customers of Stevens Creek Kia only (free).  Otherwise, this location will cost you $15. As a customer, I felt like the management felt burdened to help me get the fast charger working for me.  I certainly did not feel like a valued customer.  Plus, why not let all Kia customers use the charger for free?   I'm very disappointed in this dealership's policy regarding the use of this charger. ",0,0,0,1,0,1,0,1
1683,268959,There is one CHAdeMO and one CCS/CHAdeMO combo DC chargers... Both are working,1,0,1,0,0,0,0,0
8677,69412,working perfectly. Getting 18 mph.,1,0,0,0,0,0,1,0
1568,272065,charger is currently offline,1,0,0,0,0,0,0,0
7528,110012,thank you ucdavis,0,0,0,0,0,1,0,0
8375,75616,"Quick charge should be ready ""in two weeks"" while they do dealer construction. Not connected yet.",1,0,0,0,1,1,0,1
865,287564,At the fast charger,1,0,0,0,1,0,0,0
2125,257396,Iced. Always iced,0,0,1,0,0,0,0,0
4781,193293,Took about 3 tries for the cable to lock to the car. ,1,0,0,0,0,0,0,0
6135,160130,I hope Tesla reads these. I'm a Tesla owner in Eugene (85). Why Detroit Lake?  Bend area would serve all in the Willamette Valley not just Salem and south Portland ,0,0,0,0,1,0,0,1
9414,55628,Call ahead to confirm availability of the two parking spots.,0,0,1,0,1,1,0,0
8015,83583,"had to come back to replug.  someone after only 30 minutes of charging, decided to pull the charger off and hang it on the wall.",0,0,0,0,1,0,0,0
1046,283375,One charger is down and the other charger is broken.,1,0,0,0,0,0,0,0
2850,238713,"To the Chevy volt I just unplugged you you were plugged in for six hours and 30 minutes and I needed to charge, your car was done and I needed a charge.",0,0,0,0,1,0,0,0
3653,219889,"The station says the price is $1/hr with a 2-hr minimum, but after charging the ChargePoint app said it was free. ",0,0,0,1,0,0,0,0
9235,58703,"Walking, biking distance to everything you need. ",0,0,0,0,0,1,0,0
3415,224885,4/19/2015 Successful full charge of Tesla Model S using CHAdeMO Tesla Adapter.  Phoned Aerenvironment to give credit card information.  Plugging adapter into Tesla first then plugging the Quick Charge DC plug into the adapter worked best.  Charged at 118 MPH.  Located across the street from the Blue Whale restaurant where we enjoyed a great breakfast. First time use of my new CHAdeMo Tesla adapter.,1,0,0,0,0,1,0,0
10045,41962,Great spot right next to theatre.,0,0,0,0,0,1,0,0
5378,178532,Okay to unplug,0,0,0,0,1,0,0,0
7458,115258,"Yiches, I now understand range anxiety. Was wondering if I would make it. I'm so glad this location has both a level 2 and a DC fast charger. ",1,1,1,0,0,0,0,0
1534,273028,Charger was blinking,1,0,0,0,0,0,0,0
565,295400,3a would not connect.  Tried several times today and yesterday. ,1,0,0,0,0,0,0,0
9735,49137,saved me!,0,1,0,0,0,0,0,0
5909,165169,Great place!  ,0,0,0,0,0,1,0,0
8365,75801,1st time in 6+ months that both spots were in use b4 I arrived.  I'm aware of wall outlets in NW corners by stairs on each floor but L3 outlets didn't work so I was S.O.L. & didn't have time to circle to other floors.,1,0,1,0,0,1,0,0
9418,55511,"A token charge while checking into the Rodeway next door, before moving to L2 for overnight.",1,0,0,0,0,1,0,0
1563,272114,"I forgot that this one isn't free anymore and stupidly plugged in here. Chevy Volt owners like me should never pay $2/hr, i.e., 61 cents per kWh. There are several free charging stations just a few blocks away in Oak Park.",0,0,0,1,0,0,0,1
3704,218427,"Quick Charger not active. And middle Level 2 is having issues and keeps faulting.
Charger on the right is fully functional but was being used.
Was able to charge without issue from right charger.",1,0,0,0,0,0,0,0
6370,154526,"There are 4 charging spots. There are 3 idiots parked in the EV charging spots. Annoying! Anyway, there was an error message on the level 3, but I could still charge ok. Both spots on the level 3 appear functional and both level 2 chargers look like they are working. ",1,0,1,0,1,0,0,0
3996,212556,Asked the front desk. Said no problem to charge as a guest. ,0,0,0,0,0,1,0,0
3475,223436,We have a technician coming back out to the site as there seems to be a secondary issue with the card reader. We apologize for the continued outage and are working diligently to get this issue resolved. Thank you for your patience,1,0,0,0,0,0,0,0
2943,235996,Another successful charge at the new #GeorgiaPower EV charging station at HQ. So love that GPC is leading the way in EV charging station.,1,0,0,0,0,0,0,0
455,298318,Combo Charger error 1: isolation fault. Error 2: car asking for too much power. ,1,0,0,0,0,0,0,0
4039,211381,Charged my tesla -  slow 14miles per hour.  ,0,0,0,0,0,0,1,0
2963,235521,Quick charger still not working! ,1,0,0,0,0,0,0,0
6570,149735,"Reported 9/20: ""Parking attendant informed me that you MUST pay for the spot if you walk away from your vehicle (parking is free while you charge if you stay with vehicle).""",0,0,0,1,1,1,0,0
7797,90675,Four spots on the first floor labeled as Leaf Charging Only.  One spot for public/Chargepoint on first floor but parking is not reserved for EV.  Third floor has four spots reserved for EV.  Validate your parking for an hour by getting a sandwich at Specialtys.  There is a parking charge and a separate charging charge.  First floor charger only ran at 3KW for me (typically I get 3.3-3.4).,0,0,1,1,0,0,0,0
8419,74845,No Issues. Secured parking. Very friendly City employees. ,0,0,0,0,0,1,0,0
1606,270960,Error code 13 the last two times I stopped to charge.  Reset at the emergency shut off box without success.,1,0,0,0,0,0,0,0
7661,102187,Sorry for unplugging the volt I had barely any charge left and my spark ev is full electric. Hope you understand ,0,0,0,0,1,0,0,0
5779,168408,As mentioned free parking for the Mall and free charging. Happy to find this place,0,0,0,1,0,1,0,0
5323,179729,charger is up and working fine for us. ,1,0,0,0,0,0,0,0
9157,60044,All four stalls now painted green. No lettering or signage.  Two out of four stalls ICE'd upon arrival.  Down to one stall blocked when we left one hour later. ,0,0,1,0,0,1,0,0
9855,46410,Successfully parked and charged at this location a couple of weeks ago.,1,0,0,0,0,1,0,0
985,284576,Went from 18-82% in 27 minutes! First time DC charging and met another nice Leaf owner who showed me how to use the machine. Thanks for the charge!,1,0,0,0,0,0,1,1
6787,144994,All but one spot were taken by non-EV's. I charged but clearly no one is paying attention to the EV only signs. ,0,0,1,0,1,0,0,0
9836,46777,Working great,1,0,0,0,0,0,0,0
8413,74974,One of the stations is down. Complaining about not being able to read the blink card. But in reality the screen doesn't accept any input and it just cycles between two screens. ,1,0,0,0,0,0,0,0
2431,249259,spark dcfc success. had luck pushing bottom of connector where cable goes in and pushing up on the cable.  seems like something internally is loose and making intermittent contact,1,0,0,0,0,0,0,0
894,286608,The second plug is not working. ,1,0,0,0,0,0,0,0
6414,153540,Charging with DC charger,1,0,0,0,0,0,0,0
241,303856,what is the actual address? GEEZ!,0,0,0,0,0,1,0,0
6450,152233,"Building still unoccupied, EVSE's all available.",0,0,1,0,0,0,0,0
8986,63246,"Busy location.  M-F often both chargers are in use in the morning, usually 1 open after 11 am.  ",0,0,1,0,0,1,0,0
1460,274788,2016 Soul Ev,0,0,0,0,0,0,0,1
4871,190476,Called 800 number to access. Still free at this time ,0,0,0,1,0,1,0,0
