Name,Value.availability,Value.cost,Value.dealership,Value.function,Value.location,Value.other,Value.participantid,Value.range,Value.reviewid,Value.sentiment,Value.servicetimes,Value.time,Value.userinteraction
44369n5,,,,true,true,,5,,44369,Positive,, 2/12/2019 @ 22:55:13,
44393n5,,,,,true,,5,,44393,Positive,, 3/12/2019 @ 0:3:19,true
44396n5,true,,,true,true,,5,,44396,Positive,, 3/12/2019 @ 9:45:29,true
44403n5,,,,true,true,,5,,44403,Negative,, 1/12/2019 @ 19:40:59,
44435n5,true,true,true,true,true,,5,,44435,Negative,, 3/12/2019 @ 9:18:38,true
44445n5,,,,true,,,5,,44445,Negative,, 9/12/2019 @ 16:13:58,
44452n5,,,,true,true,,5,,44452,Negative,, 2/12/2019 @ 22:28:19,true
44485n5,,,,true,true,,5,,44485,Positive,, 8/12/2019 @ 12:48:42,
44505n5,,,,true,,,5,,44505,Positive,, 9/12/2019 @ 21:55:49,
44508n5,,,,,true,,5,,44508,Positive,, 2/12/2019 @ 12:46:25,
44518n5,true,,,true,,,5,,44518,Negative,, 10/12/2019 @ 0:19:7,
44568n5,,,,,,,5,,44568,Positive,, 9/12/2019 @ 16:59:35,true
44610n5,,,,true,true,,5,,44610,Positive,, 3/12/2019 @ 9:43:3,
44617n5,,,,,,,5,,44617,Positive,, 1/12/2019 @ 19:44:6,true
44626n5,true,,,true,,,5,,44626,Negative,, 2/12/2019 @ 23:31:44,true
44634n5,,,,true,true,,5,,44634,Negative,, 3/12/2019 @ 0:12:45,
44639n5,,,,,true,,5,,44639,Negative,, 7/12/2019 @ 20:39:45,
44657n5,,,,true,,,5,,44657,Negative,, 9/12/2019 @ 21:55:19,
44678n5,true,,true,,true,,5,,44678,Negative,, 3/12/2019 @ 21:43:9,true
44683n5,,,,true,,,5,,44683,Positive,, 9/12/2019 @ 15:41:42,
44743n5,,,true,true,,,5,,44743,Positive,true, 3/12/2019 @ 22:4:57,
44766n5,,,,,true,,5,,44766,Positive,, 7/12/2019 @ 20:50:23,
44827n5,,,,true,true,,5,,44827,Positive,, 9/12/2019 @ 23:38:4,
44837n5,,,,,true,,5,,44837,Positive,, 3/12/2019 @ 10:42:32,
44871n5,,,,true,true,,5,,44871,Positive,, 3/12/2019 @ 21:34:54,
44874n5,,true,,true,,,5,,44874,Negative,, 3/12/2019 @ 0:12:13,true
44877n5,true,,,,true,,5,,44877,Negative,, 5/12/2019 @ 14:46:29,
44888n5,true,,,,true,,5,,44888,Positive,, 3/12/2019 @ 22:13:12,
44891n5,,,true,true,true,,5,,44891,Negative,, 9/12/2019 @ 23:49:43,true
44912n5,,true,,true,true,,5,true,44912,Positive,, 5/12/2019 @ 14:40:21,
44932n5,,,,true,true,,5,true,44932,Positive,, 5/12/2019 @ 14:44:43,
44941n5,true,,,true,,,5,,44941,Negative,, 9/12/2019 @ 21:43:43,true
44945n5,true,,,true,true,,5,,44945,Positive,, 3/12/2019 @ 22:17:27,
44962n5,true,,,true,,,5,,44962,Negative,, 10/12/2019 @ 1:32:10,
44990n5,true,,,true,true,,5,,44990,Positive,, 10/12/2019 @ 0:34:29,
45057n5,true,,,,,,5,,45057,Negative,, 5/12/2019 @ 15:13:37,
45140n5,,true,,true,true,,5,true,45140,Negative,, 9/12/2019 @ 15:41:15,
45163n5,,,,,true,,5,,45163,Negative,, 3/12/2019 @ 0:3:6,
45191n5,,,,true,,,5,,45191,Negative,, 9/12/2019 @ 23:45:4,
45204n5,true,,,,true,,5,,45204,Positive,, 2/12/2019 @ 22:29:1,
45217n5,,,,true,,,5,,45217,Positive,, 9/12/2019 @ 21:19:25,
45256n5,,,,true,true,,5,,45256,Negative,, 5/12/2019 @ 22:23:36,
45303n5,,,,,,,5,,45303,Positive,, 1/12/2019 @ 19:43:0,true
45318n5,true,,true,true,,,5,,45318,Positive,, 8/12/2019 @ 12:46:52,
45326n5,true,,true,,true,,5,,45326,Positive,, 3/12/2019 @ 10:42:17,
45333n5,,,,true,true,,5,,45333,Negative,, 9/12/2019 @ 23:49:24,
45347n5,,,,true,true,,5,,45347,Positive,true, 2/12/2019 @ 14:22:14,
45368n5,,,,true,,,5,true,45368,Positive,, 3/12/2019 @ 0:15:3,
45371n5,,,,true,,,5,,45371,Negative,, 9/12/2019 @ 17:8:35,
45376n5,true,true,true,,true,,5,,45376,Negative,, 9/12/2019 @ 23:37:38,
45394n5,,,,true,true,,5,,45394,Positive,, 3/12/2019 @ 21:41:59,
45424n5,,true,,true,,,5,,45424,Positive,, 9/12/2019 @ 23:39:9,
45463n5,,,,true,,,5,,45463,Positive,, 2/12/2019 @ 23:53:48,true
45482n5,true,,true,true,,,5,,45482,Negative,, 3/12/2019 @ 22:17:52,
45521n5,,,,true,,,5,,45521,Positive,, 10/12/2019 @ 1:28:5,
45586n5,true,,,,,,5,,45586,Negative,, 5/12/2019 @ 15:12:27,
45621n5,true,true,,true,true,,5,,45621,Negative,, 3/12/2019 @ 22:3:4,
45644n5,,,,,true,,5,,45644,Positive,, 10/12/2019 @ 0:16:29,true
45703n5,,,true,true,true,,5,,45703,Positive,, 8/12/2019 @ 12:50:23,
45705n5,,,,,true,,5,,45705,Positive,, 5/12/2019 @ 10:12:33,
45743n5,,,,,true,,5,,45743,Positive,true, 2/12/2019 @ 23:50:16,
45802n5,,,,true,true,,5,,45802,Negative,true, 10/12/2019 @ 1:12:34,
45830n5,,,,true,,,5,,45830,Negative,, 10/12/2019 @ 1:16:50,
45874n5,true,,,true,,,5,,45874,Negative,, 2/12/2019 @ 14:28:22,true
45909n5,true,,,true,,,5,,45909,Negative,, 9/12/2019 @ 16:11:6,
45919n5,,,,true,true,,5,,45919,Negative,, 5/12/2019 @ 9:49:17,
45929n5,,,,,,,5,true,45929,Positive,, 9/12/2019 @ 21:8:40,true
45939n5,,,,,true,,5,,45939,Positive,, 9/12/2019 @ 22:29:5,
45944n5,true,,true,true,true,,5,,45944,Negative,, 3/12/2019 @ 9:32:16,
45970n5,,true,,,true,,5,,45970,Positive,, 9/12/2019 @ 21:13:39,
45973n5,,,,true,,,5,,45973,Positive,, 9/12/2019 @ 23:10:15,
46024n5,true,,,,,,5,,46024,Negative,, 9/12/2019 @ 23:35:20,
46047n5,true,,,,true,,5,,46047,Positive,, 3/12/2019 @ 21:44:7,true
46069n5,,,,true,,,5,,46069,Positive,true, 5/12/2019 @ 13:51:45,
46073n5,,,,true,true,,5,,46073,Positive,true, 2/12/2019 @ 22:25:0,true
46091n5,true,,,true,,,5,,46091,Positive,, 2/12/2019 @ 13:10:48,true
46096n5,,true,,true,true,,5,,46096,Negative,, 9/12/2019 @ 16:10:58,
46100n5,,,,true,,,5,,46100,Negative,, 5/12/2019 @ 9:41:16,
46153n5,true,,,true,true,,5,,46153,Negative,, 9/12/2019 @ 23:13:37,
46183n5,,true,,,,,5,,46183,Positive,, 3/12/2019 @ 21:49:21,true
46216n5,,,,true,true,,5,,46216,Negative,, 2/12/2019 @ 12:53:16,
46226n5,,,,true,true,,5,,46226,Negative,, 5/12/2019 @ 10:10:35,
46238n5,true,,,true,,,5,,46238,Negative,, 3/12/2019 @ 9:35:25,true
46270n5,,,,,true,,5,,46270,Positive,, 9/12/2019 @ 23:36:11,
46274n5,,,,true,,,5,,46274,Positive,, 2/12/2019 @ 19:40:13,
46276n5,,,,true,,,5,,46276,Positive,, 9/12/2019 @ 23:20:49,
46285n5,true,,,true,true,,5,,46285,Negative,, 2/12/2019 @ 14:27:18,
46312n5,,,,true,true,,5,,46312,Positive,, 2/12/2019 @ 23:33:16,
46313n5,,true,,true,,,5,true,46313,Negative,true, 3/12/2019 @ 21:46:38,
46321n5,,,,,true,,5,,46321,Positive,, 9/12/2019 @ 15:30:46,
46322n5,,,,,true,,5,,46322,Positive,, 9/12/2019 @ 21:42:25,
46336n5,,,true,true,true,,5,true,46336,Positive,true, 3/12/2019 @ 10:14:50,
46362n5,,,true,true,,,5,,46362,Positive,, 9/12/2019 @ 23:22:1,
46363n5,,,,,true,,5,,46363,Positive,, 3/12/2019 @ 21:32:26,
46368n5,,,true,true,,,5,,46368,Positive,, 2/12/2019 @ 22:49:23,
46374n5,true,true,,true,true,,5,,46374,Positive,true, 2/12/2019 @ 23:28:51,
46375n5,,,,,,,5,,46375,Positive,, 9/12/2019 @ 17:7:29,true
46379n5,,,,true,,,5,,46379,Negative,, 9/12/2019 @ 17:7:45,
46382n5,true,true,,,true,,5,,46382,Negative,, 9/12/2019 @ 23:20:2,
46383n5,,true,,true,true,,5,,46383,Negative,, 9/12/2019 @ 23:23:37,
46407n5,,,true,true,,,5,,46407,Positive,true, 9/12/2019 @ 16:16:12,
46409n5,,,true,true,true,,5,,46409,Positive,, 10/12/2019 @ 0:48:19,
46410n5,,,,true,true,,5,,46410,Positive,, 5/12/2019 @ 14:33:23,
46426n5,,,,true,,,5,,46426,Positive,, 5/12/2019 @ 15:10:19,
46429n5,true,,,,true,,5,,46429,Positive,, 9/12/2019 @ 23:34:16,
46458n5,true,,,,true,,5,,46458,Negative,, 10/12/2019 @ 1:29:50,
46465n5,true,,,,,,5,,46465,Positive,, 7/12/2019 @ 20:39:54,
46485n5,true,,,true,true,,5,,46485,Positive,, 9/12/2019 @ 21:19:5,true
46493n5,,,,true,true,,5,,46493,Positive,, 10/12/2019 @ 0:14:57,
46519n5,,,,true,,,5,,46519,Positive,, 2/12/2019 @ 23:54:24,
46525n5,,,,true,true,,5,,46525,Negative,, 3/12/2019 @ 9:24:5,true
46532n5,,,,true,,,5,,46532,Positive,, 5/12/2019 @ 22:34:56,
46562n5,true,,,,true,,5,,46562,Negative,true, 8/12/2019 @ 16:21:55,
46573n5,,true,,,true,,5,,46573,Negative,, 10/12/2019 @ 1:23:58,
46587n5,,true,,true,,,5,,46587,Positive,, 3/12/2019 @ 21:34:46,
46610n5,,,,true,,,5,,46610,Positive,, 10/12/2019 @ 0:28:2,
46673n5,,true,,true,,,5,,46673,Positive,, 10/12/2019 @ 0:23:46,
46678n5,,,,true,true,,5,,46678,Positive,, 2/12/2019 @ 23:21:44,
46712n5,,,,true,,,5,,46712,Negative,, 5/12/2019 @ 20:39:47,
46717n5,,,,,true,,5,,46717,Positive,, 9/12/2019 @ 21:10:52,
46762n5,,,,,true,,5,,46762,Positive,, 9/12/2019 @ 23:56:49,
46777n5,,,,true,,,5,,46777,Positive,, 9/12/2019 @ 16:43:22,
46785n5,,,,true,true,,5,,46785,Positive,, 9/12/2019 @ 21:44:22,
46824n5,true,,,,,,5,,46824,Negative,, 9/12/2019 @ 22:26:53,true
46883n5,,,,,true,,5,,46883,Positive,, 9/12/2019 @ 22:40:5,
46912n5,,,true,true,true,,5,,46912,Positive,, 5/12/2019 @ 14:44:59,
46921n5,,,,true,true,,5,,46921,Positive,, 8/12/2019 @ 12:45:50,
46937n5,,,,true,,,5,,46937,Negative,, 3/12/2019 @ 22:12:24,
46947n5,,,,true,true,,5,,46947,Positive,, 3/12/2019 @ 21:16:56,
47000n5,true,,,,true,,5,,47000,Positive,, 9/12/2019 @ 23:28:30,
47014n5,,,,true,,,5,,47014,Negative,, 10/12/2019 @ 0:1:36,
47046n5,,,,,true,,5,,47046,Positive,, 3/12/2019 @ 11:19:29,
47052n5,true,true,,true,true,,5,,47052,Positive,, 9/12/2019 @ 23:14:49,
47087n5,,,,,true,,5,,47087,Negative,, 9/12/2019 @ 21:21:38,
47095n5,true,,true,,,,5,,47095,Positive,, 2/12/2019 @ 23:50:42,
47140n5,true,,true,,true,,5,,47140,Negative,, 10/12/2019 @ 0:0:18,true
47142n5,,,,,,,5,,47142,Positive,, 2/12/2019 @ 13:4:9,true
47158n5,,,,true,,,5,,47158,Negative,, 10/12/2019 @ 0:22:4,
47170n5,,,,true,true,,5,,47170,Positive,, 5/12/2019 @ 14:52:48,
47171n5,true,,true,true,true,,5,,47171,Negative,, 5/12/2019 @ 15:10:12,true
47183n5,,,,,,,5,,47183,Positive,, 2/12/2019 @ 23:5:58,true
47189n5,true,true,,true,true,,5,,47189,Positive,true, 9/12/2019 @ 21:4:44,true
47203n5,,,,,,,5,,47203,Positive,, 2/12/2019 @ 22:26:20,true
47220n5,,,,true,,,5,,47220,Negative,, 3/12/2019 @ 0:2:57,
47329n5,true,,,,true,,5,,47329,Positive,, 9/12/2019 @ 21:41:26,
47337n5,,,,,true,,5,,47337,Positive,, 9/12/2019 @ 22:34:55,
47342n5,,,,true,true,,5,,47342,Positive,, 9/12/2019 @ 23:7:41,
47357n5,,true,,true,true,,5,,47357,Negative,, 9/12/2019 @ 23:59:28,
47365n5,,true,,true,true,,5,,47365,Negative,, 2/12/2019 @ 22:25:43,true
47370n5,true,,,true,true,,5,,47370,Negative,, 3/12/2019 @ 21:45:1,
47401n5,,true,,true,true,,5,,47401,Negative,, 5/12/2019 @ 13:48:54,
47432n5,true,,,,,,5,,47432,Negative,, 2/12/2019 @ 23:40:34,
47442n5,true,,,true,,,5,,47442,Negative,, 9/12/2019 @ 23:58:15,
47444n5,,,,true,,,5,,47444,Positive,, 3/12/2019 @ 21:32:47,
47482n5,true,,true,,,,5,,47482,Negative,, 3/12/2019 @ 22:16:35,
47536n5,,,,,,,5,,47536,Positive,, 9/12/2019 @ 20:43:33,true
47575n5,,,,true,true,,5,,47575,Positive,, 5/12/2019 @ 14:32:0,
47636n5,true,,,true,true,,5,,47636,Negative,, 2/12/2019 @ 23:33:59,
47637n5,,,,true,true,,5,,47637,Negative,, 2/12/2019 @ 23:30:58,true
47654n5,true,,,,,,5,,47654,Negative,, 9/12/2019 @ 23:11:16,
47687n5,,,,true,,,5,,47687,Positive,, 8/12/2019 @ 15:25:28,
47694n5,,true,,,,,5,,47694,Positive,, 3/12/2019 @ 0:8:4,true
47733n5,true,,,,,,5,,47733,Positive,, 3/12/2019 @ 21:46:42,
47771n5,,true,,true,true,,5,,47771,Negative,, 9/12/2019 @ 23:30:50,
47792n5,,,,true,,,5,,47792,Positive,, 9/12/2019 @ 21:39:1,true
47821n5,,,,true,true,,5,,47821,Negative,, 9/12/2019 @ 22:17:13,true
47845n5,,,,true,true,,5,,47845,Positive,, 9/12/2019 @ 21:10:47,
47917n5,,,,true,,,5,,47917,Negative,, 9/12/2019 @ 22:27:28,true
47923n5,,,true,,,,5,,47923,Positive,, 3/12/2019 @ 21:27:49,true
47927n5,,,,true,,,5,,47927,Positive,, 9/12/2019 @ 23:19:21,
47983n5,,,,,,,5,,47983,Positive,, 2/12/2019 @ 12:42:25,true
47994n5,true,,,,true,,5,,47994,Negative,, 9/12/2019 @ 15:30:59,
47996n5,,true,true,,,,5,,47996,Negative,, 5/12/2019 @ 15:14:11,true
48017n5,true,,,,true,,5,,48017,Negative,, 2/12/2019 @ 13:2:3,true
48026n5,true,,,,,,5,,48026,Negative,, 2/12/2019 @ 23:34:33,
48029n5,,,,,true,,5,,48029,Negative,, 5/12/2019 @ 10:11:25,
48066n5,,,,true,,,5,,48066,Positive,, 2/12/2019 @ 23:32:3,
48107n5,,,,,true,,5,,48107,Negative,, 5/12/2019 @ 22:27:8,true
48130n5,,,,true,,,5,,48130,Negative,, 3/12/2019 @ 10:39:1,
48149n5,,true,,,true,,5,,48149,Positive,, 10/12/2019 @ 1:32:30,
48155n5,,,,true,,,5,,48155,Positive,, 2/12/2019 @ 19:38:13,
48156n5,true,,true,true,true,,5,,48156,Negative,true, 9/12/2019 @ 21:1:20,
48180n5,,true,,,,,5,,48180,Positive,, 5/12/2019 @ 10:11:36,
48217n5,,,,true,true,,5,,48217,Negative,, 5/12/2019 @ 9:51:11,true
48240n5,,,,true,true,,5,,48240,Positive,, 9/12/2019 @ 16:11:16,
48261n5,true,,,,,,5,,48261,Negative,, 10/12/2019 @ 1:25:56,
48279n5,,,true,,,,5,,48279,Negative,true, 1/12/2019 @ 19:41:30,
48331n5,true,,,true,,,5,true,48331,Positive,, 2/12/2019 @ 23:37:58,
48365n5,true,,,,,,5,,48365,Negative,, 9/12/2019 @ 22:12:13,
48400n5,,,,true,,,5,,48400,Positive,true, 10/12/2019 @ 1:19:5,
48410n5,,,,true,true,,5,,48410,Negative,, 9/12/2019 @ 17:13:51,
48468n5,,,,true,,,5,,48468,Positive,, 2/12/2019 @ 23:32:12,true
48474n5,,,,true,,,5,,48474,Positive,, 5/12/2019 @ 22:26:26,
48480n5,,,true,,,,5,,48480,Positive,, 10/12/2019 @ 0:32:30,true
48496n5,true,,,true,,,5,,48496,Negative,, 9/12/2019 @ 21:55:41,
48517n5,,,,true,,,5,,48517,Negative,, 10/12/2019 @ 0:34:43,
48541n5,,,true,true,true,,5,,48541,Positive,, 3/12/2019 @ 9:33:20,
48554n5,true,,,true,,,5,,48554,Negative,, 3/12/2019 @ 21:49:3,
48625n5,true,true,,,true,,5,,48625,Negative,, 9/12/2019 @ 23:14:16,
48630n5,true,,,,true,,5,,48630,Negative,, 9/12/2019 @ 21:36:44,
48632n5,,,,true,,,5,,48632,Positive,true, 9/12/2019 @ 15:46:8,
48633n5,,true,,,,,5,,48633,Negative,true, 3/12/2019 @ 9:34:27,
48648n5,,,,true,true,,5,,48648,Positive,, 9/12/2019 @ 20:47:20,
48664n5,,,,true,,,5,true,48664,Positive,, 10/12/2019 @ 1:5:2,
48671n5,,,,,true,,5,,48671,Positive,, 9/12/2019 @ 15:31:9,
48696n5,true,,true,true,,,5,,48696,Positive,, 9/12/2019 @ 21:24:11,
48715n5,true,,,true,true,,5,,48715,Positive,, 2/12/2019 @ 12:55:54,
48791n5,true,,,true,,,5,,48791,Negative,, 9/12/2019 @ 17:11:19,
48805n5,true,,true,,true,,5,true,48805,Positive,, 9/12/2019 @ 15:40:4,
48860n5,true,,,true,,,5,true,48860,Negative,, 3/12/2019 @ 21:28:24,true
48862n5,true,,,,true,,5,,48862,Positive,, 2/12/2019 @ 22:47:14,
48889n5,true,,true,,true,,5,,48889,Negative,, 10/12/2019 @ 1:21:56,
48894n5,,,,,true,,5,,48894,Positive,, 2/12/2019 @ 23:39:51,
48907n5,true,,true,true,true,,5,,48907,Negative,, 5/12/2019 @ 10:20:41,true
48974n5,true,,,,true,,5,,48974,Positive,, 5/12/2019 @ 22:59:8,
48998n5,,true,true,true,true,,5,,48998,Negative,, 9/12/2019 @ 21:56:14,
49009n5,,,,true,true,,5,true,49009,Positive,, 9/12/2019 @ 23:28:25,
49017n5,,true,,,true,,5,,49017,Positive,, 5/12/2019 @ 14:49:30,
49026n5,true,true,,,true,,5,,49026,Positive,, 9/12/2019 @ 21:22:6,
49092n5,,true,,true,true,,5,,49092,Positive,, 10/12/2019 @ 0:17:10,
49103n5,,,,true,true,,5,,49103,Positive,, 3/12/2019 @ 21:57:15,true
49114n5,true,true,,true,true,,5,,49114,Negative,, 9/12/2019 @ 22:11:56,
49137n5,,,,,,,5,true,49137,Positive,, 2/12/2019 @ 19:38:21,
49143n5,,,,,true,,5,,49143,Positive,, 9/12/2019 @ 22:35:28,true
49174n5,,,,,true,,5,,49174,Positive,, 9/12/2019 @ 22:17:33,
49189n5,,,,,true,,5,,49189,Positive,, 2/12/2019 @ 23:38:6,
49196n5,,,true,true,true,,5,,49196,Negative,, 9/12/2019 @ 17:9:3,true
49227n5,,,,,,,5,,49227,Positive,, 9/12/2019 @ 21:44:46,true
49228n5,,,true,true,,,5,,49228,Positive,true, 2/12/2019 @ 23:50:25,
49237n5,true,,true,,,,5,,49237,Negative,, 9/12/2019 @ 21:10:37,
49242n5,,,,true,,,5,,49242,Positive,, 9/12/2019 @ 23:37:3,
49250n5,,,,,true,,5,,49250,Positive,, 5/12/2019 @ 10:15:34,
49253n5,,,,true,true,,5,,49253,Negative,, 9/12/2019 @ 15:48:20,true
49263n5,true,,,,true,,5,,49263,Positive,, 10/12/2019 @ 1:4:34,true
49280n5,,true,,,,,5,,49280,Negative,true, 3/12/2019 @ 0:12:30,
49285n5,,,,true,,,5,,49285,Positive,, 5/12/2019 @ 22:59:41,
49306n5,true,,,,true,,5,,49306,Negative,, 7/12/2019 @ 20:55:33,
49307n5,,,,true,,,5,,49307,Positive,, 10/12/2019 @ 1:22:9,true
49330n5,true,,true,,true,,5,,49330,Negative,, 3/12/2019 @ 0:15:51,
49335n5,,,,true,true,,5,true,49335,Positive,true, 9/12/2019 @ 23:12:29,
49341n5,,,,true,,,5,true,49341,Positive,, 1/12/2019 @ 19:35:47,true
49389n5,true,,,true,true,,5,,49389,Negative,, 3/12/2019 @ 9:23:6,
49401n5,,,true,true,,,5,,49401,Positive,, 3/12/2019 @ 11:12:16,
49412n5,true,,,true,,,5,,49412,Positive,, 3/12/2019 @ 0:17:53,
49424n5,true,,true,,,,5,,49424,Positive,, 2/12/2019 @ 12:42:47,
49447n5,,,true,true,true,,5,,49447,Positive,, 10/12/2019 @ 0:21:44,
49466n5,,,,,true,,5,,49466,Positive,, 5/12/2019 @ 14:41:37,
49467n5,,,,true,true,,5,,49467,Negative,, 9/12/2019 @ 16:12:37,
49472n5,,,,true,,,5,,49472,Negative,, 9/12/2019 @ 21:2:23,
49498n5,true,true,true,true,true,,5,,49498,Negative,, 3/12/2019 @ 22:11:25,true
49539n5,true,,,,,,5,,49539,Negative,, 3/12/2019 @ 21:57:28,
49558n5,,,,true,true,,5,,49558,Negative,, 5/12/2019 @ 10:11:10,
49563n5,true,,,,,,5,,49563,Negative,, 3/12/2019 @ 22:9:28,
49617n5,,,,,true,,5,,49617,Positive,, 5/12/2019 @ 9:40:5,
49648n5,,,true,true,,,5,,49648,Negative,, 5/12/2019 @ 9:46:9,true
49654n5,,,,true,true,,5,,49654,Positive,, 9/12/2019 @ 16:40:28,
49670n5,true,,true,true,,,5,,49670,Negative,, 5/12/2019 @ 9:43:0,
49683n5,,,,true,,,5,,49683,Negative,, 9/12/2019 @ 23:16:7,
49707n5,,true,,,,,5,,49707,Negative,, 9/12/2019 @ 21:9:5,
49710n5,true,,,,true,,5,true,49710,Positive,, 9/12/2019 @ 17:12:51,
49718n5,,,,true,true,,5,,49718,Negative,, 10/12/2019 @ 0:10:18,
49757n5,,,,true,,,5,,49757,Negative,true, 3/12/2019 @ 9:37:5,
49770n5,,,,true,,,5,,49770,Negative,, 5/12/2019 @ 22:22:11,
49782n5,,,,,true,,5,,49782,Positive,, 7/12/2019 @ 21:11:50,
49783n5,,true,true,true,,,5,true,49783,Positive,true, 5/12/2019 @ 20:42:52,
49814n5,,,,,true,,5,,49814,Positive,, 9/12/2019 @ 21:1:40,
49823n5,,,,true,,,5,,49823,Negative,, 5/12/2019 @ 15:12:46,
49853n5,,,,true,true,,5,,49853,Positive,, 9/12/2019 @ 23:26:44,
49870n5,,,,true,true,,5,,49870,Negative,, 10/12/2019 @ 0:11:48,
49983n5,,,,true,true,,5,,49983,Positive,true, 9/12/2019 @ 22:45:30,
49986n5,,true,true,true,true,,5,true,49986,Negative,true, 5/12/2019 @ 13:51:25,true
49999n5,,,,true,,,5,,49999,Positive,, 9/12/2019 @ 23:35:55,
50017n5,true,,,true,,,5,,50017,Negative,, 9/12/2019 @ 17:13:24,
50060n5,,,,true,,,5,true,50060,Positive,, 3/12/2019 @ 9:24:33,
50078n5,,,,true,,,5,,50078,Negative,, 9/12/2019 @ 16:10:47,true
50114n5,,,,,true,,5,,50114,Positive,true, 3/12/2019 @ 0:23:24,
50129n5,true,,,true,,,5,,50129,Negative,, 10/12/2019 @ 1:8:21,true
50146n5,,,,,true,,5,,50146,Positive,, 9/12/2019 @ 22:34:34,
50162n5,,,,true,true,,5,,50162,Positive,, 2/12/2019 @ 22:27:2,
50187n5,,,,,true,,5,,50187,Positive,, 10/12/2019 @ 1:12:38,
50215n5,,,,,true,,5,,50215,Positive,, 5/12/2019 @ 15:10:17,
50225n5,,,,true,,,5,,50225,Positive,, 1/12/2019 @ 19:39:28,
50264n5,,,,true,,,5,,50264,Positive,, 5/12/2019 @ 9:40:43,true
50275n5,true,,,true,,,5,,50275,Negative,, 2/12/2019 @ 14:27:55,true
50296n5,,,true,true,true,,5,,50296,Positive,true, 5/12/2019 @ 9:49:29,
50307n5,,,,,true,,5,,50307,Negative,, 5/12/2019 @ 9:57:9,true
50358n5,,,true,true,true,,5,,50358,Positive,, 3/12/2019 @ 10:17:43,
50366n5,,,,,true,,5,,50366,Positive,, 9/12/2019 @ 23:53:51,
50369n5,,,,true,,,5,,50369,Positive,, 5/12/2019 @ 13:48:27,true
50393n5,,,,true,,,5,,50393,Positive,true, 5/12/2019 @ 10:11:32,
50404n5,,,,true,true,,5,,50404,Negative,, 3/12/2019 @ 21:31:45,true
50409n5,true,,,,true,,5,true,50409,Negative,, 10/12/2019 @ 0:25:19,
50433n5,,,,true,true,,5,,50433,Negative,, 5/12/2019 @ 22:23:14,
50465n5,,,,true,true,,5,,50465,Positive,, 8/12/2019 @ 12:48:22,true
50470n5,true,,,true,,,5,,50470,Positive,, 3/12/2019 @ 21:28:43,true
50544n5,,,,,true,,5,,50544,Positive,, 2/12/2019 @ 22:26:25,
50556n5,true,,true,true,true,,5,,50556,Negative,, 9/12/2019 @ 16:41:9,
50557n5,,,,,true,,5,,50557,Negative,, 2/12/2019 @ 23:58:14,
50568n5,,,,true,,,5,,50568,Negative,, 9/12/2019 @ 21:37:2,true
50590n5,true,,,,,,5,,50590,Negative,, 3/12/2019 @ 10:50:28,
50596n5,,,,true,,,5,,50596,Positive,, 9/12/2019 @ 21:19:29,
50603n5,true,,true,,,,5,,50603,Negative,, 2/12/2019 @ 23:38:59,
50625n5,,,,true,,,5,,50625,Positive,, 5/12/2019 @ 20:31:22,true
50688n5,true,,,,,,5,,50688,Negative,, 3/12/2019 @ 10:38:50,
50791n5,true,,true,true,true,,5,,50791,Negative,, 5/12/2019 @ 13:49:40,
50817n5,,,,,true,,5,,50817,Positive,, 9/12/2019 @ 21:56:22,
50833n5,true,true,,,true,,5,,50833,Positive,, 9/12/2019 @ 22:21:23,
50879n5,,,,true,,,5,,50879,Positive,true, 10/12/2019 @ 0:25:23,
50933n5,,,,true,,,5,,50933,Positive,, 10/12/2019 @ 1:30:39,
51019n5,,,,true,true,,5,,51019,Positive,, 9/12/2019 @ 17:9:45,
51029n5,,,,,true,,5,,51029,Negative,, 3/12/2019 @ 21:42:11,
51047n5,,true,,true,true,,5,,51047,Positive,, 5/12/2019 @ 13:50:16,
51053n5,true,,true,,,,5,,51053,Negative,, 9/12/2019 @ 23:23:10,
51058n5,,true,,,true,,5,,51058,Positive,, 3/12/2019 @ 10:15:0,
51066n5,true,,true,true,,,5,,51066,Positive,, 9/12/2019 @ 23:26:3,
51079n5,,,true,true,true,,5,,51079,Positive,true, 5/12/2019 @ 9:38:50,
51120n5,,,true,,,,5,,51120,Positive,, 3/12/2019 @ 10:38:57,true
51179n5,,,,true,true,,5,,51179,Positive,, 2/12/2019 @ 14:18:23,
51218n5,,,true,true,true,,5,,51218,Positive,, 3/12/2019 @ 21:54:40,
51233n5,,,,true,true,,5,,51233,Positive,, 5/12/2019 @ 13:52:5,
51279n5,true,,,true,true,,5,,51279,Negative,, 9/12/2019 @ 21:44:4,
51290n5,,,,,true,,5,,51290,Positive,, 5/12/2019 @ 15:14:50,
51350n5,,true,,,,,5,,51350,Positive,, 5/12/2019 @ 15:12:13,true
51361n5,,,,true,true,,5,,51361,Negative,, 9/12/2019 @ 22:11:20,true
51389n5,,true,,true,true,,5,,51389,Positive,, 2/12/2019 @ 13:4:19,
51401n5,,,,,,,5,,51401,Positive,, 2/12/2019 @ 12:42:30,true
51462n5,,,true,true,,,5,,51462,Positive,true, 9/12/2019 @ 16:59:0,
51473n5,,,,true,,,5,,51473,Negative,, 5/12/2019 @ 14:47:58,true
51483n5,,,,true,,,5,,51483,Negative,, 5/12/2019 @ 22:27:25,
51490n5,,,,true,true,,5,true,51490,Positive,, 10/12/2019 @ 0:27:46,
