,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
877,198197,"2/10/2015. Unplugged black Ford Fusion that was done charging and seems to be there a lot. Fine when charging but not really cool to take up a space when it's not. Fortunately, three or four spaces reachable by two clipper creek chargers.",0,0,1,0,0,0,0,0
5525,52569,"Tesla S here today.     Vin number 21,---, 85 kilowatt, nice looking blue one.   New.   No license plate yet.                :-) ",0,0,0,0,1,0,1,1
7625,142683,Both chargers are working now.,1,0,0,0,0,0,0,0
5332,193863,"I have been checking on this site once or twice a week all month, to see when it was back online.  As of Monday Jan 26th, it is back!  Parking is free; during the day, just tell the attendant that you're plugging in; at night, the lot is unmanned and free anyway.  This is a good place to stop if you are coming up from the southside, running nearly empty, and desperate for a charge.  It's very close to the highway exits; navigate to 240 Capitol Ave SW.",0,1,0,1,1,1,0,0
5991,279627,"Still new at this, but it charged quickly. It's just weird to hang around a dealership once, twice, okay but after that it's a nuisance... This was my first visit here. Thank you :-)",1,0,0,0,0,0,0,1
2896,55493,Right charging station disconnected with a ground fault. I had to use left one. Still $1.25/hour. Parking free on Sunday. ,1,0,0,1,0,1,0,0
809,50307,seems not to be open on the weekend. any ideas?,0,0,0,0,1,1,0,0
6509,203951,Station now charges a fee - $1.50/hr.,0,0,0,1,0,0,0,0
5546,40268,Apologies to the Leaf with NoP plate protector that has been plugged in for 5 hours even though charging appeared to have completed. The other station was completely down so I unplugged your vehicle.,1,0,1,0,1,0,0,0
6260,307253,Used level 2.,1,0,0,0,0,0,0,0
8419,234465,"MUST set car to limit amps to 25 or less, or else 30 amp circuit breaker inside building will trip off. No one apparently told installer that a 30 amp charger requires a 40 amp circuit breaker.  Electrical panel box with circuit breaker is through the two large white doors on the left of the first photo. Go through those doors, then go in building door to the right, and the circuit breaker is #13 in RH circuit breaker box on the right.  ",1,0,0,0,1,0,0,0
6633,203047,Hidden behind the wooden fence protecting the charging equipment.,0,0,0,0,0,1,0,0
7950,139975,"New Blue Connector with a more flexible cable has been installed. Charged up, no problems.",1,0,0,0,0,0,0,0
8084,272252,"CHAdeMO DC charger does NOT work.  Tried it in a Tesla.  Advised the restaurant owner who successfully charged his Leaf there 2 weeks ago.  (He was going to call the company to get it repaired).

So with the DC charger not working we stopped for a Level 2 charge which for a Tesla is like asking Hamsters to run as fast as they can to try and generate a charge.

However - great soup and Sandwiches while waiting for Hamster charge at the Red Hen! Owner seems to be a great guy and offered me a charge 16 miles away at his friend's hotel/inn (Mountain View Inn I think).

Recommend the split pea soup and the ""Kermit' sandwich.  Might be the best sandwich I've had in 5 yrs.  ",1,0,0,0,0,1,0,1
1478,277841,Charging and having dinner downtown Mt. Airy.,1,0,0,0,0,1,0,0
2460,259883,"system is up and running.  always best to call ahead with this dealership.  they like to turn off the unit after hours, who knows why.  they mean well, though.",1,0,0,0,0,1,0,0
4424,10617,A Leaf and Volt are often both seen charging here. Brea needs to install more charge stations to help the customer who needs a charge.,0,0,1,0,0,0,0,0
1581,148677,"Lineup to fast charge here. Two Leafs in front of me when I arrived, one waiting to charge when I left. We need more fast chargers! ",0,0,1,0,0,0,0,1
700,296307,"Don't underestimate the ""very busy"" comments. It's 1700 on Monday and there are 14 Ss charging, waiting or just finished. It's nuts, and its in a very small space.",0,0,1,0,0,0,0,0
7350,299054,"Charging on my way from the Berkshires back towards Boston.   Bryce is helping me out with a test drive of an i3.  Nice, helpful dealership.",0,1,0,0,0,0,0,1
8455,277776,Busy today....,0,0,1,0,0,0,0,0
2817,188065,I entered from the wrong end of the parking deck so it took me a bit to find it. ,0,0,0,0,0,1,0,0
4549,28259,"A Tesla owner unplugged my charge, such ass",0,0,0,0,1,0,0,1
929,217267,"I just called the service department to inquire about the L2 Charger. Left a vm status, restrictions, etc. Will update if I hear back. ",1,0,0,0,0,0,0,0
4648,234788,16 mph ,0,0,0,0,0,0,1,0
1515,222895,"Stopped by on 4/11/15. The fast charge was working great. The connector is easier to use than the Nissan or ABB. First class all the way. If I recall correctly, staff said there will be a code to use the charger and it will change monthly. For now, you don't need one. ",1,0,0,0,1,0,0,1
7266,236148,one spot open at the moment.,0,0,1,0,0,0,0,0
3247,167117,"quick charge is still broken despite recent assurances it's been repaired. regular charger is out  of order, making beeping sounds. ",1,0,0,0,0,0,0,0
8003,273017,I love this location! 2 quick chargers with bathrooms adjacent. Shopping and restaurants nearby. All charging stations should be modeled after this one.,1,0,0,0,0,1,0,0
1119,138251,Testing the EL charge network. Also echoing Ben: left DC is still not recognizing fob. ,1,0,0,0,0,0,0,0
7392,151248,"free, works great",1,0,0,0,1,0,0,0
2610,275799,both quick chargers in use,0,0,1,0,0,0,0,0
3090,146728,Charger is located in the back of the school building.,0,0,0,0,0,1,0,0
6888,53485,"Drove by this morning to check it out. eVgo car appeared to be charging on L2, or at least plugged in. QC screen still dark. Didn't look too closely, though.",1,0,0,0,0,0,0,1
3332,137493,All spots taken. Like usual. Stations on level 3 of parking lot G. Not level 1 of lot. ,0,0,1,0,0,0,0,0
1705,55878,"L3 had some issues finishing charge session (see photo). I called Aerovironment, a reboot fixed the issue.",1,0,0,0,1,1,0,0
8325,268546,Does anyone have more recent info on the Chademo?  Is it still getting the error or is it working?  I'm driving down there from Atlanta on 7/18 so really need to have this information please?,1,1,0,0,0,0,0,0
3358,303268,"Security had to let me in this late, but they were very nice about it.",0,0,0,0,0,1,0,0
246,159215,Had to switch the ev charging station ON by flipping the switch on the left side. There is no charge for using these stations.,1,0,0,0,0,0,0,0
54,309051,Here for 1 hr 30 mins.,0,0,0,0,0,0,0,0
4109,223869,"arrived at the station earlier, there was already a white leaf plugged in but there was an error on the screen,  called nrg and they reset it right away. The leaf owner was really nice and let me charge. thanks! ",1,0,0,0,1,0,0,0
3794,144273,Almost hit 1.21 GigaWatts through the flux capacitor,0,0,0,0,0,0,1,0
1692,246196,"Excellent, recently updated park. Free for 1st 4 hours. ",0,0,0,1,0,1,0,0
909,86070,Super fast charge. The mall is dirty as compared to others. Getting into the charging bays is a little tight. ,1,0,0,0,0,1,0,0
5161,237370,One 18kW plug is awaiting replacement part.  Other did not work with my motorcycle.  66kW plug has no cable.,1,0,0,0,0,0,0,0
5584,298866,worked well.  Was able to make it to Tahoe from here in my Spark EV.... it can be done! ,1,0,0,0,0,0,0,1
3037,201369,QC working fine!,1,0,0,0,0,0,0,0
1520,69014,"It's a chargepoint site. Our first experience. Best if you have an account and card, but we were successful doing it over the phone. Site has two plugs available. Good restaurants within walking distance. ",1,0,1,0,1,1,0,0
6760,241432,Lvl 2 is down only level 1 works at 2.75/ hr. ,1,0,0,1,0,0,0,0
4494,71930,just past hdcp spots on right side end of bldg. Chargepoint.,1,0,0,0,0,1,0,0
3374,305409,Both spaces open?! Awesome!,0,0,1,0,0,0,0,0
2943,309362,none available,0,0,1,0,0,0,0,0
6431,280774,Right screen inop and also ICE'd. Left side working,1,0,1,0,0,0,0,0
7080,305281,Quick Charge,1,0,0,0,0,0,0,0
1624,231961,Anyone know if the new station is in yet?,0,0,0,0,1,0,0,0
293,287119,ccs,1,0,0,0,0,0,0,0
6179,252146,Fast charger is broken. Handle won't lock. ,1,0,0,0,0,0,0,0
2769,148552,DP.,0,0,0,0,0,0,0,0
2832,83736,Did I mention that you can have a cold beer at BJ's while your car is charging?,0,0,0,0,0,1,0,0
203,191777,All 4 standard blinks worked and I used a card to test the 2 left fleet blinks that also worked fine. visitor parking was wide open at 6 am when I got there. ,1,0,0,0,0,1,0,0
4885,294032,Here until around 2pm. A gray leaf is plugged in and not charging. ,0,0,0,0,1,0,0,1
3434,59959,Voltage sags to 202-204v under 70a load,1,0,0,0,0,0,1,0
6779,137162,I did just a 1 hour charge in the morning because my arrival was late on the night before.  Ask for room 15 which is the only right spot to charge during the night. Liverte.,0,0,0,0,0,1,0,0
794,274396,read out say guests cannot charge _x1f615_,1,0,0,0,0,0,0,0
7533,147848,I stopped at 6:45 to get a quick charge.  The charger was in use.  Left a not to please when he/she was done to charge my car.  Just got back.  The car is still there charging.  Very rude in his part.  When I leave my car charging at a pubic place I leave a note with my phone number so if someone is in a bind they call I go and let them use the charger.  ,0,0,0,0,1,0,0,0
6243,171607,"Making the trip down from Martinsburg, WV, this is a great stop for some quick, cold weather ""range insurance"" on our trip to Costco ;-)",0,1,0,0,0,1,0,0
2688,150708,Just used it and it works fine. It's free but you prolly need a Chargepoint card to get it to unlock. You can also have them unlock it remotely if you call ,1,0,0,1,0,0,0,0
5445,148074,Did not get the chance to see if any of them were broken. This restaurant is changing names to Paul's kitchen. Everything was blocked. See pics,1,0,0,0,0,1,0,0
5401,135159,Shows error with a red circle and white X. ,1,0,0,0,0,0,0,0
7017,222439,"Both CHAdeMO were not working.  The combo kept saying that my car was not turned off, and the other one sid card not authorized.  Called Evgo, and they said that both chargers were out of order, and would not turn it on for me.",1,0,0,0,0,0,0,0
221,76922,"Tal, blink slowed down the maximum rate of all chargers about 6 months ago to address this issue. Google it. I think you will get 10 miles per hour now. Therefore, it is best to use a charge point station if your leaf is able to charge at the faster  6.5 Kw per hour rate. Volts can only charge at 3.5 KW and I have never had a melting handle issue at a blink & I used them for 7 months every day.",1,0,0,0,1,1,1,1
462,221159,"thanks, Mollies",0,0,0,0,0,0,0,0
3249,74557,"It was a bit busy, when we got here - 2 Teslas charging. But one freed up after 20mins and we were able to charge. Thanks Parks Conservancy, we'll make it back home for sure now :)",0,1,1,0,0,1,0,1
4891,196371,Busy. 8 cars charging...,0,0,1,0,0,0,0,0
3344,211779,Limited access to garage. Must pay parking fee at desk,0,0,0,0,0,1,0,0
4415,218419,Both blink chargers in use and operational!,1,0,0,0,0,0,0,0
7620,290440,Completely off,1,0,0,0,0,0,0,0
6040,306983,"Thanks for having this, Echo Park!",0,0,0,0,0,1,0,0
243,40042,Have 2 EV level 2 chargers.  1 up front in new car delivery.  1 to the left side of the building.,1,0,0,0,0,1,0,0
6981,62272,Three chargers present. All paddles. ,0,0,1,0,0,0,0,0
6705,111586,BMW Does not really want to invest in Combo Chargers. At least that is what they say on the phone. ,1,0,0,0,0,0,0,1
1041,227647,"There are 2 charging stations, but the dealer parks their cars on the spots, I found one spot to park while the other station is not being used. ",0,0,1,0,0,0,0,0
5356,301289,Only picked up 20 miles when charger shut down. Chargepoint said my car was full. My car said their was a problem with the charging cable and charger showed fault. ,1,0,0,0,0,0,0,0
6357,198285,could not get charger to work,1,0,0,0,0,0,0,0
4725,154385,"Useless, as both units are not functioning. Seems Fry's doesn't care. Too bad, it'd be a great place to charge while shopping there.",1,0,0,0,0,1,0,0
2830,262220,One spot available ,0,0,1,0,0,0,0,0
8064,268080,works great,1,0,0,0,0,0,0,0
3583,160628,Accessible from 5 parking spots.    75 cents/6.6kW,0,0,0,1,0,1,0,0
3240,239921,Quick charge worked.. from 7% to 44% in 10 minutes or so..,1,0,0,0,0,0,1,0
5343,151419,"Please unplug and use if done, both light in or out, should be done after 2:30",0,0,0,0,1,0,0,0
7161,215511,Both chargers in use. ,0,0,1,0,0,0,0,0
3229,163753,"Sadly, this station and most of the EV charge stations provided by City of Thousand Oaks will be switched to fee-based Blink station, and the rate is not cheap, 49 cents per KW for Blink member, 59 cents per KW for non-member.  Switch date is either Nov. 12th or 13th, 2014",1,0,0,1,0,1,0,0
787,138851,AV's charging policy is clearly stated on a sign placed near the charger. Guard is very friendly and will let you charge if you are low on power.  ,0,1,0,0,0,1,0,0
8512,266943,Georgia power volt is currently charging there. ,0,0,0,0,1,0,0,1
1682,250966,"Worst garage ever, I went in to find a charging station, there were none, and when I left, I had to pay $4.50 for the 12 min. I was in there!! ",0,0,0,1,0,1,0,0
6861,273686,It's working!!! Please do not hit the emergency stop button!,1,0,0,0,0,0,0,0
4843,86900,"Located in a corner of P2. The one on the right accepted the Blink card and said ""ready to charge"", but never supplied any voltage. The one on the left worked OK.  Blink needs to get their stuff working. ",1,0,0,0,0,1,0,1
1110,89485,Works great.,1,0,0,0,0,0,0,0
8402,81056,Level 2 is offline. Someone is using the fast charger.,1,0,1,0,0,0,0,0
6873,211588,QC,1,0,0,0,0,0,0,0
4394,229713,"Pls add pics, thx!",0,0,0,0,1,0,0,0
1498,274532,"154mi/hr, great charger. Thanks Mitsubishi for letting us using the charger!",0,0,0,0,0,0,1,1
2494,200278,"In addition to Tesla only HPCs up front, there are 12 J1772 chargers and 6 Nema 14-50 plugs around back. All stations are occupied during working hours, but are open evenings and weekends. ",1,0,1,0,0,1,0,0
5662,225805,Extremely rude old lady came out & told me I was trespassing on private property and to leave immediately.,0,0,0,0,0,1,0,0
8360,175843,Where is the third charger?  Is there a third charger?,0,0,0,0,1,1,0,0
